age,income,credit_history_months,existing_debt,loan_amount,employment_length_years,default,debt_to_income
28.99160405017367,85145.13638196352,162.69984516446243,14333.312196127505,41157.64792738581,12.924789122586116,0,0.16833976437394915
18.0,57500.535279339645,30.747557024418555,49637.779097296516,27526.14773679802,1.144264798760361,1,0.863257687187683
34.17882472838777,83888.85463339945,224.4458964866783,0.0,38695.947346500994,9.50066859270189,0,0.0
32.62279891734335,28127.835893536598,0.0,41624.27830666704,36359.375767334386,4.92285223715443,1,1.4798251264055384
23.41385131168626,36080.959003166514,59.81321975614693,35379.1904176634,10000.0,0.36801141462488207,1,0.980550168152639
26.808347513320424,35075.026271528055,27.178746610303122,16628.77593529199,59464.282122681725,0.18643643146055,1,0.47409161739645794
61.85078410947223,93799.68690302002,171.6793506128331,1533.619456995577,25391.005578647266,8.059053524212622,0,0.016349942176045792
33.923916803284264,46010.828075049045,39.18035911046471,19550.781575823094,59947.70094287846,4.769405406005562,1,0.42491696832609666
35.87531586289504,130792.20806941541,116.0743962868851,3308.9534079145296,34332.074096664706,14.802172701255259,0,0.025299316043034974
22.0,50171.65943199088,128.64411488066492,9861.269318530274,5000.0,4.501153667162468,0,0.1965505911140433
24.40112420546464,111480.44598679978,123.75154334068849,4715.670947701457,29187.462553746383,7.307224765509951,0,0.04230043130846312
33.067085070108774,20000.0,33.447040070579845,29334.500514503532,45849.93862590677,0.9821594765017605,1,1.4667250257251767
44.587862653139936,74556.47305275364,235.860176881847,12583.797935638871,38753.96851092089,8.218729103273038,0,0.16878209792374432
23.1957389475765,20000.0,33.455567655419344,41304.028267490256,33350.99643475295,5.323458260612034,1,2.065201413374513
36.30148031887291,90170.35007716718,62.64011609541014,15272.110689110206,25455.267369322137,7.376729779195143,0,0.16936953972165392
51.17366560282281,58371.62525871923,120.26197190423115,7692.462631779414,10548.410427970146,5.963531049026483,0,0.13178428042193938
46.49138104873511,30000.0,145.47220994209988,5302.416433008905,22635.061382858563,10.722296638607489,0,0.17674721443363017
49.972634694867445,94509.30654975185,76.68080473346762,9425.150089580819,29902.798716300007,13.205212743997512,0,0.0997272166484388
24.661770422594973,54035.66727502423,31.575781642778672,5000.0,33581.31258540255,0.0,1,0.09253147508203428
22.0,54722.31674377999,175.1517935410634,16548.1284836193,26550.56859982939,11.116739042565655,0,0.30240182558608947
21.058090374869675,20000.0,29.20824079699165,31377.76719942424,47387.695880666666,1.2684723733675354,1,1.568888359971212
30.64668847914482,104536.53113973443,64.45871887814216,1461.3422161216731,17095.280205230956,8.778154254523498,0,0.013979249169539505
49.26825776397569,37708.613047914965,135.1027378864001,8762.739691002347,17796.4012626004,9.785179213211903,0,0.23238032329292652
21.345790322432798,20103.74820744269,53.848722490958195,22200.5425590529,28673.561617910214,0.0,1,1.1042986775388455
41.77859384863387,54418.985483937984,119.09476043552364,2218.2912725031147,5316.174508607895,8.305874862161174,0,0.04076318683224724
27.85701613970563,87093.05558720995,12.0,13662.09789485824,18814.49695163481,6.756832355778434,0,0.15686782146686545
25.499436027676918,89977.37425563183,123.13673894672705,9769.272554567075,42184.936019294415,2.3033611417168895,0,0.10857476821686203
44.08308788589122,65074.45903327816,123.48934679101427,5808.138533616128,32498.01404862096,9.159299355499432,0,0.0892537351812011
57.2152647915527,30080.24719423194,157.08575042572846,1833.2054342712227,35755.32029894565,6.758191429200709,0,0.06094382876689758
39.00352676345212,61074.61329604675,119.31104582279364,6323.455105992466,26171.72667478157,12.22179106280813,0,0.10353655577548736
47.80091891831175,50171.979404490485,66.30847503061834,203.78725229634438,21470.258300841062,6.820200787010398,0,0.004061774215711032
49.70880710613856,115394.70377870847,103.38481235568999,9935.448896908949,38130.929673222076,1.0,0,0.08609969584013216
31.42818636597674,23839.59766235244,44.84192840851513,8517.297610324891,37079.87086198341,3.730551208721808,1,0.35727522464758
36.29246703025913,98842.25751567137,50.31308340083811,14012.883247487283,56274.74640322977,13.677076677452163,0,0.14177016591578304
37.04305505074658,30000.0,147.87155534065997,438.9563894800831,38207.66032323452,13.87690111093297,0,0.014631879649336103
43.457916207578975,113877.88844270297,193.43759459442816,19395.59946390566,37150.70676100079,17.884399118323913,0,0.17031927557793142
41.96184667000236,68951.33999637129,193.03443871959442,2451.4394582387067,19170.56254466053,1.0,0,0.0355531808137118
35.12851975569976,20000.0,27.374998013658615,58962.89925746348,79175.20745920521,0.0,1,2.948144962873174
54.52453666410756,82014.39810461934,145.22847970411098,11796.80373534328,53660.76961405546,11.64340869648956,0,0.1438382041199037
52.39276536835678,88723.73441528398,187.30917841638117,9992.441484484674,35310.15157120248,13.378727804292438,0,0.1126242211324609
29.862336613820034,71470.32186103,69.39353540059652,0.0,49251.49112220561,11.28455861659155,0,0.0
52.31703345846373,76066.29716138307,250.88463871626593,16459.980904366836,33320.49007762729,6.540284905991428,0,0.21638993244860025
48.038305096347585,72797.60773343637,57.9228804535653,16670.781619803125,22754.372729822153,9.988950012157419,0,0.22900177820192485
31.840313209680538,20000.0,10.040606711186799,22426.725414275734,70613.82333844746,1.4627574306928666,1,1.1213362707137866
33.388211331213164,78281.78403324145,41.35559638510496,3210.429609787826,34236.90022317046,6.3948880758814495,0,0.041011196275554405
51.727530917097745,67324.4875596812,129.8810894961582,12238.996302758082,5000.0,12.300126423932817,0,0.18179115424990894
67.48678021146306,102713.31800020636,55.78483588972841,15260.714076191543,39819.43238969217,3.6245454400738657,0,0.14857580665596729
22.915138806431944,33377.54547215954,0.0,33536.29434234875,80704.85788352408,3.495418302094159,1,1.0047561577085298
18.0,36984.73526645966,28.765694188811867,54783.01761751571,48693.05594801001,4.458554219720133,1,1.481233195880052
18.0,24706.60355282791,4.787437051333011,18857.207968337956,18170.553233987706,3.30108829688082,1,0.7632456613478774
21.445677715388648,33615.98972348789,17.209436782156274,19869.519588019895,12678.670003269192,1.2089875397415795,1,0.5910734668667759
42.1562362219981,73600.65355145367,120.91547609404552,7068.214016639462,12618.341577336478,6.848585421676417,0,0.0960346637642032
51.168684528414026,54554.02005846615,12.0,13327.23416206284,23494.09017299678,10.65176027625552,0,0.24429426370008836
47.11399139111187,92505.44723087657,149.99922245591054,1399.1848761747697,20345.969625779493,4.442563548705344,0,0.01512543226435803
31.513467049243324,85657.02951699017,20.042372024144242,12060.457534851721,37848.921800899094,6.485035303823401,0,0.14079939034611882
47.735951138495224,138117.93754329602,124.55169701490732,12605.885704231125,21499.125780873223,6.833151183275513,0,0.09126899755710254
52.1639179583139,30000.0,109.07145025977474,12732.511454006475,28544.65093892385,8.155685387730536,0,0.4244170484668825
22.0,85976.45728300758,95.02295185321313,1625.527417747462,5000.0,8.317179812680545,0,0.01890665734686805
29.436676554014674,45631.96046977278,41.318984879509145,9966.063825527688,24746.94439437848,9.835014360128948,0,0.2184009567620778
39.291027216579224,30000.0,87.12581758886981,4696.353457922812,10610.848626831468,8.245428565509297,0,0.15654511526409373
32.848380336781204,45847.052319012,126.33246727778294,7244.233899839026,57131.85204802334,10.007285651355886,0,0.1580087166658469
30.579880483568452,45779.001749895186,113.82560021456008,17804.45577660286,29126.564339686443,9.902996223509014,0,0.3889218876784185
53.703870740749096,50401.2185156988,66.16535311980164,6067.087978176518,42269.91611321052,12.653766371256825,0,0.1203758194117224
39.389128560293834,23204.36034701966,16.104358903297296,34462.95638256282,22842.560004216295,3.145632443817843,1,1.485193121774167
33.85707206217755,88226.7458793185,34.308543551545554,5949.087447374659,29323.588406328483,4.5505519031608195,0,0.06742952364481576
33.418944574516736,102397.04383684356,53.804545916303226,12886.40774772168,37297.564330974645,9.131786282969633,0,0.12584745872404776
18.0,20313.005499787854,44.79834199258802,7895.920147024994,40155.26033574844,2.8046328728231544,1,0.3887125490665307
33.53903746601283,101044.84738287999,89.9764716249364,7516.539371906145,36692.245763080486,11.701022165119259,0,0.07438815106943959
26.768284954908403,20000.0,7.107819026511244,39634.789581821584,55816.462425088124,2.50364602932407,1,1.9817394790910792
33.81574964165962,110225.68561662892,211.4675624356006,4744.666824992989,27361.634602581245,10.088202937191525,0,0.0430450198467824
31.83580210596716,78413.83101860482,119.40627025640133,5436.247856094248,25022.3976304518,11.266131967453632,0,0.06932766561047654
38.69706476159665,42952.72543105073,45.15092831869032,5000.0,49011.04300421598,4.363603810197066,1,0.11640704867555335
38.60904151798244,20000.0,48.257107544441546,40428.605850262975,40664.40931646461,1.7518811430154326,1,2.021430292513149
59.27680903181357,77567.87436430526,118.08874609170614,13025.581655827673,59503.31460442889,6.203507075386854,0,0.16792495298571325
44.42838075716956,48720.24267584546,92.27376266492067,7902.218439261924,13009.206734351064,8.218661673618453,0,0.16219579388876257
57.2029607628195,86347.03425091284,57.833468166480266,12830.481478183663,8742.970070946729,7.080792207624834,0,0.1485920343355397
57.84737230267872,63905.638039057616,73.44669328231252,20447.101554401394,5723.187125304514,10.5808931300916,0,0.3199577092384964
23.419465286765647,32322.726094983092,3.844262316247807,19944.027614806357,75862.90268608191,1.3939674816563141,1,0.6170280178781681
27.703396046660217,60087.41131411383,30.90962148202786,39570.16343104583,39362.34212481244,3.5694024985735293,1,0.6585433215651156
43.2992027922147,48886.958844978,21.801152290724502,11614.088387255693,20419.040550297497,4.3239529840356745,0,0.2375702776702538
24.29895269020969,20000.0,17.676945557138502,16888.756525926958,32264.455542607735,0.09233158557852361,1,0.8444378262963479
25.851596725402203,50866.73853462307,23.658940102914805,28173.518499050104,62861.44787423339,0.4931204181062605,1,0.5538691748415018
30.705704687230913,160354.67564950147,48.5814726320241,5347.628701702797,29414.116768066935,8.883203978370146,0,0.033348754441008543
29.319873449037306,25914.80189584269,23.79379403583088,7777.280044777675,50144.499650755286,0.0,1,0.300109569659698
42.489674843671914,86652.17338683562,107.70619816828108,18829.119068099717,13209.797772113887,4.76816086576183,0,0.21729540451388465
35.32600669283632,66595.19339026294,13.126565135889464,2761.563201590425,42460.64779275975,12.159928101113264,0,0.041467905730178424
59.23492277288362,109997.78900578484,176.45405999481878,12922.70187221547,18578.059880551402,9.812667585202004,0,0.1174814693005862
35.676041365197136,49229.748446151556,0.0,8304.002634358752,38500.1739757748,4.251442476259091,1,0.1686785510074631
59.81733353131551,112506.50450720041,97.95709352105877,16153.733543161117,8149.908791062346,5.989094824269339,0,0.14358044109465048
55.91760138566273,46416.506422889186,124.06577609093812,0.0,38960.85954601095,5.373508967244863,0,0.0
30.412577088683715,33012.02561868837,55.92205210923363,15180.868951998786,52538.883272063584,1.85966660109759,1,0.45985875351450034
41.081468265948715,76827.45193029127,121.7629411598401,5370.784913529359,34062.213505236,13.46453295578694,0,0.06990710714189109
22.0,76345.78879668623,132.96396201415945,9263.803681318823,40705.93278464068,5.119259679163353,0,0.12134007425070858
22.76452362060314,62337.238830397924,75.47178944791432,15639.870229743512,46122.17851920576,7.660512814122488,0,0.2508912894312691
38.48807799879772,103782.22971344368,74.2714915538054,16304.939467630295,37811.239344102374,7.692204966801755,0,0.15710723803728602
26.06665131840134,31541.949875721482,132.45379922022033,0.0,23931.94479595427,12.507522567045452,0,0.0
22.586342301821176,29965.542132727805,40.208189150045186,18520.72255126098,51563.238125720854,0.0,1,0.618067327773556
61.109405778982556,51482.63680194413,157.85565086057557,16328.070598796709,54971.541499882485,13.562754806381772,0,0.317156843803698
27.03790378281599,40085.720844542724,171.12858458415047,0.0,29390.64739074212,6.412642347976534,0,0.0
34.91005595827461,59916.1797526244,160.95193695176442,11412.582510275539,37728.26337572216,1.0,0,0.19047580398808145
40.69160875483011,117733.56329364379,134.07013482161273,1434.4596672757998,39597.23245514331,9.481202535377715,0,0.01218394846079753
24.758215088749715,68765.12674036212,12.0,936.7138704562349,15460.601189499626,3.858407816648568,0,0.013621931854979405
36.98520080385359,50264.6670836565,17.50005747452704,43569.382318122516,39231.314805223985,1.0412456245171793,1,0.8667993810763555
